question,answer
"Chào bác sĩ, tôi bị mỏi mắt khi nhìn vào tivi và điện thoại nhiều. Vậy bác sĩ cho tôi hỏi cần dùng thuốc gì điều trị mỏi mắt? Tôi dùng Sancoba được không? Tôi cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Cần dùng thuốc gì điều trị mỏi mắt?”, bác sĩ xin giải đáp như sau: Ngoài chế độ dinh dưỡng phù hợp, chế độ học tập - nghỉ ngơi hợp lý (ăn thực phẩm giàu vitamin A, 1 giờ học có thời gian nghỉ - tập nhìn xa khoảng 10-15 phút, ngủ đủ 8 giờ/ngày,...) thì bạn nên khám định kỳ 6 tháng 1 lần hoặc khám sớm khi có dấu hiệu bất thường về mắt. Bạn nhỏ trung bình 3-5 lần/ngày, có thể nhỏ tăng hoặc giảm tùy mức độ điều tiết của mắt (mức độ mỏi mắt), ngoài ra có thể nhỏ thêm nước mắt nhân tạo để bổ sung lượng nước mắt - khô mắt do điều tiết nhiều. Nếu bạn còn thắc mắc về điều trị mỏi mắt, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ. Em đang có bầu 27 tuần, khi bầu được 23 tuần thì em có bị tai nạn xe, bánh ô tô chèn qua đầu gối. Em ra viện thì bác sĩ chỉ định đi siêu âm, không phát hiện ra gãy xương nhưng cũng không chắc chắn có tổn thương gì liên quan đến xương và dây chằng hay không? Đến bây giờ là được 1 tháng rồi nhưng chân đầu gối em vẫn ra dịch, căng và tức, đi lại thì rất là đau và có cảm giác rát bỏng ở đầu xương dây chằng ạ. Em có đi viện hút dịch 1 lần rồi nhưng sau đó vài hôm dịch lại ra nhiều. Bác sĩ ở viện bảo bây giờ không làm gì chờ sinh bé xong mới chụp chiếu xem có bị sao không để xử lý. Vậy bác sĩ cho em hỏi, với tuần bầu của em thì chụp MRI (cộng hưởng từ) có ảnh hưởng gì đến em bé không ạ? Vì còn 3 tháng nữa mới sinh và em không đi lại được đã 1 tháng nay rồi ạ. Mong được bác sĩ tư vấn sớm ạ. Cảm ơn bác sĩ ạ! Câu hỏi khách hàng chế độ ẩn danh.","Xin chào bạn, với tình huống của bạn thì tôi khuyên bạn nên đến cơ sở bệnh viện có chuyên khoa về chấn thương cơ xương khớp để được thăm khám đầy đủ và chỉ định các xét nghiệm và chẩn đoán đầy đủ rồi mới có điều trị tốt nhất được. Nếu bạn đang mang thai khoảng 27 tuần thì có thể chụp cộng hưởng từ khớp gối được tuy nhiên bạn nên đến bệnh viện để đánh giá về an toàn và mức độ cần thiết của kỹ thuật này trước khi chụp cộng hưởng từ nhé. Trân trọng."
Error,"Chào bạn, Với câu hỏi “Nam giới khạc ra máu khi đánh răng nguyên nhân là gì?”, bác sĩ xin giải đáp như sau: Có nhiều nguyên nhân gây ra tình trạng khạc ra máu khi đánh răng như tổn thương đường hô hấp trên, nhiễm trùng,.. Bạn nên đến khám phòng khám Răng hàm mặt và Tai mũi họng để được thăm khám, chẩn đoán và điều trị. Nếu bạn còn thắc mắc về nam giới khạc ra máu khi đánh răng, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào các bác sĩ. Dạo gần đây em bị đau vùng thượng vị lan ra sau lưng, kèm theo khó nuốt như kiểu trong miệng có rất nhiều hơi. Tình trạng đau này liên tục, bất kể khi chưa ăn và sau khi ăn. Đặc biệt triệu chứng đau nhiều hơn vào buổi tối và kéo dài cả đêm. Xin bác sĩ tư vấn tình trạng sức khỏe hiện tại của em. Em xin chân thành cảm ơn.","Chào em! Các triệu chứng của em cần được nghĩ tới bệnh lý dạ dày tá tràng như: viêm loét dạ dày tá tràng, trào ngược dạ dày thực quản và cần phân biệt với chứng khó tiêu chức năng. Trong trường hợp bệnh có triệu chứng giống loét dạ dày tá tràng, người bệnh có đau vùng thượng vị, đau khi đói, đau giảm đi khi ăn vào, đau có thể xuất hiện vào ban đêm làm bệnh nhân phải tỉnh giấc, đau có thể xuất hiện vào một thời điểm nhất định trong ngày. Một số có biểu hiện bằng triệu chứng rối loạn co bóp như: bệnh nhân cảm giác ăn nhanh no, sau khi ăn thấy bụng tức nặng, có thể có buồn nôn hoặc nôn ọe, ợ hơi, đầy trướng ở vùng thượng vị, các triệu chứng tăng lên sau khi ăn làm người bệnh ngại ăn uống. Trong một số trường hợp, bệnh có thể là phối hợp các triệu chứng trên. Trường hợp của em, nên đi khám chuyên khoa tiêu hóa để đánh giá bệnh lý thực thể, nên siêu âm và nội soi dạ dày tá tràng. Siêu âm giúp loại trừ các bệnh lý gan mật như: sỏi túi mật, sỏi trong gan, sỏi ống mật chủ, viêm tụy mạn, sỏi tụy... Nội soi dạ dày tá tràng để loại trừ các bệnh lý ống tiêu hóa như: loét dạ dày, loét hành tá tràng, trào ngược dạ dày thực quản... Em có thể đến bệnh viện cơ sở gần nhất để được thăm khám chi tiết. Cảm ơn em đã tin tưởng gửi câu hỏi tới Vinmec, rất mong có thể được gặp em để tư vấn cụ thể hơn."
"Tôi bị viêm xoang 10 năm, nhiều dịch đờm ở họng và mũi, thi thoảng nhức mắt. Bác sĩ tư vấn giúp tôi ạ.","Chào bạn. Viêm mũi xoang có rất nhiều nguyên nhân, như viêm xoang do dị ứng, viêm xoang do lệch vẹo cấu trúc, viêm xoang do nấm, viêm xoang nhiễm trùng, viêm xoang có polyp hay không. Bạn nên thăm khám."
"Chào bác sĩ. Tôi có một câu hỏi rất thắc mắc, thuốc tránh thai ảnh hưởng đến lạc nội mạc tử cung như thế nào? Mong bác sĩ giải đáp giúp tôi. Tôi xin cảm ơn.","Chào bạn! Thuốc tránh thai có thể được sử dụng trong điều trị lạc nội mạc tử cung, vì trong thành phần của thuốc có kiểm soát nội tiết tố. Tuy nhiên, nó không có tác dụng loại bỏ lạc nội mạc tử cung. Cảm ơn bạn đã đặt câu hỏi cho DICA."
"Chào bác sĩ, mình năm nay 28 tuổi, có chị hàng xóm nhà mình đặt vòng tránh thai ở tử cung được 3 năm nhưng lại bị trật vòng nên có thai ngoài ý muốn, vậy cho mình hỏi cấy que tránh thai có khả năng bị trật vòng và mang thai ngoài ý muốn không ạ?","text: Chào bạn! Que cấy tránh thai được cấy dưới da cánh tay của phụ nữ nên không có trường hợp ''tuột vòng''. Que cấy phóng thích progestin vào cơ thể ngăn cản sự rụng trứng và có thể sử dụng đến 3 năm. Đây là phương pháp đem lại hiệu quả cao, tuy nhiên, bên cạnh các lợi ích que cấy tránh thai đem lại, biện pháp này vẫn còn tồn tại một số tác dụng phụ khi sử dụng như: Rong kinh, rỉ máu âm đạo, rối loạn chu kỳ kinh nguyệt, nổi mụn nhiều, nám da... Do đó, nếu bạn muốn áp dụng biện pháp cấy que tránh thai thì nên lựa chọn cơ sở Y tế uy tín để bác sĩ thăm khám và tư vấn trước khi thực hiện nhé. Trân trọng!"
"Chào bác sĩ, hiện bạn em được chẩn đoán bị hội chứng Bell’s Palsy, đang được điều trị bằng thuốc. Em muốn hỗ trợ thêm xoa bóp cơ mặt cho bạn em, nhưng lo lắng xoa bóp không đúng cách, em muốn hỏi là có thể xoa bóp cơ mặt để hỗ trợ điều trị hội chứng Bell’s Palsy không ạ? Cảm ơn bác sĩ!","Chào em! Em có thể áp dụng vật lý trị liệu hỗ trợ xoa bóp cơ mặt cho bạn. Ngoài ra, em có thể đưa bạn đến khám tại bệnh viện trên toàn quốc để bác sĩ tư vấn rõ hơn và đưa ra hướng điều trị phù hợp. Cảm ơn em đã tin tưởng và gửi câu hỏi tới Vinmec. Trân trọng!"
"Hỏi Chào bác sĩ, Bé gái nhà em lúc sinh được 2,6 kg, sinh đủ tháng nhưng nay bé được 4 tháng mà chỉ có 4,9 kg. Vậy bác sĩ cho em hỏi trẻ 4 tháng tuổi nặng 4,9kg có suy dinh dưỡng không? Em cảm ơn bác sĩ. 

After cleaning:
Hỏi Chào bác sĩ, Bé gái nhà em lúc sinh được 2,6 kg, sinh đủ tháng nhưng nay bé được 4 tháng mà chỉ có 4,9 kg. Vậy bác sĩ cho em hỏi trẻ 4 tháng tuổi nặng 4,9kg có suy dinh dưỡng không? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Trẻ 4 tháng tuổi nặng 4,9kg có suy dinh dưỡng không?”, bác sĩ xin giải đáp như sau: Con sau sinh 2,6kg nay 4 tháng được 4,9 kg như vậy là trong giới hạn trung bình. P = 2,6 + 0.6 x 4 = 5 kg, nhưng bạn phải đi khám để bác sĩ chuyên khoa xem bé có bệnh tật gì không và có hướng tư vấn thêm, vì giai đoạn này trẻ chỉ có sữa mẹ. Nếu bạn còn thắc mắc về trẻ 4 tháng tuổi nặng 4,9kg, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ ạ. Bác sĩ cho cháu hỏi cháu bị ho, đau họng sổ mũi, người khó chịu thì có liên quan đến các biểu hiện của dịch không ạ? Cháu cảm ơn bác sĩ đã tư vấn.",Cảm ơn bạn đã đặt câu hỏi cho DICA.
"Chào bác sĩ. Bác sĩ cho tôi hỏi, lạc nội mạc tử cung sẽ ảnh hưởng đến đời sống tình dục của tôi? Rất mong bác sĩ sẽ giải đáp thắc mắc này của tôi. Tôi xin chân thành cảm ơn.","Chào bạn! Dấu hiệu phổ biến của lạc nội mạc tử cung là cảm giác đau ở vùng bụng dưới, đau khi quan hệ tình dục. Tuy nhiên, trong một vài trường hợp bệnh nhân không có biểu hiện và chỉ được phát hiện khi siêu âm hoặc khám phụ khoa. Hoặc trong trường hợp bệnh nhân đang dùng thuốc thu nhỏ nang thì sẽ có cảm giác ít hoặc không muốn quan hệ tình dục. Cảm ơn bạn đã đặt câu hỏi cho DICA."
"Chào bác sĩ! Hiện tại em mang thai gần 3 tháng. Trước đó em có đi khám thai do dọa sảy thai. Hôm nay thì em bị đau bụng và ra máu. Bác sĩ cho em hỏi tình trạng đau bụng, chảy máu âm đạo khi mang thai tháng thứ 3 liệu có nguy hiểm không? Mong bác sĩ tư vấn giúp em. Em xin cảm ơn. Câu hỏi ẩn danh. Chào bác sĩ. Em đang có bầu, đau râm râm nhưng ra máu nâu rồi có sao không bác sĩ. Bác sĩ tư vấn giúp em với ạ. Cảm ơn bác sĩ.","Chào bạn! Chuột rút, đau bụng dữ dội và chảy máu âm đạo khi mang thai là những triệu chứng phổ biến nhất của sảy thai sớm. Tuy nhiên, các dấu hiệu này cũng có thể là biểu hiện của các vấn đề khác trong thai kỳ, chẳng hạn như mang thai ngoài tử cung. Nhiều mẹ bầu có hiện tượng chảy máu khi đang mang thai, nhưng thường tự hết và thai nhi vẫn tiếp tục phát triển bình thường. Để chắc chắn hơn bạn nên đến các cơ sở y tế uy tín để được bác sĩ khám và tư vấn cụ thể. Cảm ơn bạn đã đặt câu hỏi cho DICA."
"Chào bác sĩ, Bé nhà em tính đến nay là hơn 11 tháng và bé chỉ bú mẹ vào buổi tối. Em có 1 chiếc răng khôn mọc lệch hướng má. Vậy bác sĩ cho em hỏi có nên nhổ răng khôn mọc lệch khi cho con bú không? Sau khi nhổ thì em cần lưu ý gì để không ảnh hưởng đến bé? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Có nên nhổ răng khôn mọc lệch khi cho con bú không?”, bác sĩ xin giải đáp như sau: Con bạn 11 tháng tuổi và bé vẫn đang bú mẹ, bạn có một răng khôn mọc lệch hướng má. Vậy tốt nhất, bạn nên đến phòng khám Răng hàm mặt bệnh viện để được thăm khám và tư vấn, điều trị. Nếu bạn còn thắc mắc về nhổ răng khôn mọc lệch khi cho con bú, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
Chào bác sĩ! Tôi muốn hỏi bác sĩ là nam giới có mắc bệnh ung thư vú không? Và muốn chữa trị bệnh ung thư vú thì sẽ phải làm thế nào? Bệnh liệu có khỏi và có thể duy trì sự sống bao lâu?,"Chào bạn! Nam giới cũng có thể mắc bệnh ung thư vú. Tuy nhiên, ít gặp hơn so với nữ giới. Việc điều trị cũng tùy thuộc vào giai đoạn bệnh và một số các yếu tố như: thụ thể nội tiết, ER, PR và Her2. Nếu bệnh được phát hiện ở giai đoạn sớm và điều trị tốt thì tỷ lệ khỏi bệnh cao và có thể duy trì sự sống lâu dài. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
"Chào bác sĩ. Bác sĩ cho em hỏi, siêu âm có phát hiện ra tổn thương cơ, dây chằng đùi không ạ? Mong bác sĩ tư vấn. Cảm ơn bác sĩ ạ!",Chào bạn. Siêu âm là phương tiện đầu tay có giá trị rất tốt và an toàn để phát hiện các tổn thương cơ và dây chằng vùng đùi. Tuy nhiên đây là kỹ thuật chuyên sâu nên anh nên đến những cơ sở uy tín và cỏ đủ khả năng để khám và được chỉ định làm siêu âm phát hiện tổn thương anh nhé. Cảm ơn bạn đã đặt câu hỏi cho DICA.
"Chào bác sĩ, Năm nay cháu 20 tuổi, cháu bị cận thị 6 độ. Vậy bác sĩ cho cháu hỏi độ tuổi thích hợp mổ cận thị? Cháu có nên mổ không? Cháu cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Độ tuổi thích hợp mổ cận thị?”, bác sĩ xin giải đáp như sau: Những người từ 18 tuổi trở lên, có độ khúc xạ ổn định thì đủ tiêu chuẩn để phẫu thuật. Hiện nay, có nhiều phương pháp để điều trị nhưng phổ biến nhất là phẫu thuật lasik, femto lasik, smile. Bạn không sử dụng kính áp tròng mềm ít nhất trước 3 ngày hoặc kính áp tròng cứng 14 ngày trước khi phẫu thuật mổ mắt cận. Bạn nên chuyển sang dùng kính gọng vì khi bạn đeo kính áp tròng sẽ thay đổi hình dạng của giác mạc, nên nếu sát ngày phẫu thuật mới bỏ kính áp tròng khiến việc đánh giá mắt bị sai lệch. Đeo kính bảo vệ mắt 24/24 trong 3 ngày đầu sau phẫu thuật và kiêng xem tivi, đọc sách, ngồi trước máy tính quá 30 phút trong vòng ít nhất 2 tuần. Sau khi mắt có thể hoạt động bình thường trở lại thì bạn cũng không nên lạm dụng những hành động này. Cần để mắt được nghỉ ngơi, thư giãn và thường xuyên nhỏ thuốc nhỏ mắt tránh tình trạng mắt mỏi, khô. Nếu bạn còn thắc mắc về mổ cận thị, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ! Tôi năm nay 62 tuổi và bị bệnh lao năm 1994 đã điều trị nhưng hiện nay phổi trái của tôi bị xẹp, gần đây tôi còn thấy mỏi vai trái, khạc có ít đờm nhẹ. Vậy bác sĩ cho tôi hỏi: “Điều trị xẹp phổi, mỏi vai trái, khạc nhổ có đờm như thế nào và nên dùng thuốc gì?”. Cảm ơn bác sĩ đã tư vấn và giải đáp!","Chào bác! Nguyên nhân đau lưng bên phải rất nhiều: Do phổi, do cơ lưng, do xương, do dây thần kinh. Đau do dây thần kinh liên sườn thường kèm theo cảm giác tê, châm chích. Đau cơ thường xuất hiện sau chấn thương, đôi khi thấy bầm tím. Đau do phổi thường sẽ kèm theo ho. Nếu bác mới bị đau gần đây thì không phải biến chứng do bệnh lao. Thực tế, bệnh lao phổi có tái phát lại hay không thì không chắc chắn nhưng ít khi tái phát trừ khi cơ thể bị suy giảm miễn dịch do mang thai, uống thuốc giảm miễn dịch... Trong trường hợp này thì bác nên vận động nhẹ nhàng vùng lưng, xoa bóp, chườm ấm nhẹ. Nếu không thấy cải thiện thì bác có thể đến cơ sở y tế hoặc tại bệnh viện để được chẩn đoán và làm xét nghiệm, đồng thời đánh giá tình trạng xẹp phổi. Cảm ơn bác đã tin tưởng và chia sẻ lo lắng đến Vinmec. Chúc bác luôn có sức khỏe thật tốt!"
"Hỏi Chào bác sĩ, Em bị chứng đau nửa đầu không cố định vị trí cách đây 7 năm. Mỗi lần đau rất khó chịu, không muốn nghe thấy tiếng động gì hay nhìn thấy ánh sáng. Em thèm ăn nhưng không thể ăn được, buồn nôn và rất mệt mỏi. Vậy bác sĩ cho em hỏi đau nửa đầu kéo dài kèm buồn nôn là bệnh gì? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Đau nửa đầu kéo dài kèm buồn nôn là bệnh gì?”, bác sĩ xin giải đáp như sau: Triệu chứng đau đầu như bạn mô tả nhiều khả năng là đau đầu migraine. Đây là một chứng đau đầu mạn tính, ảnh hưởng đến chất lượng cuộc sống, cần điều trị cắt cơn và điều trị dự phòng. Tuy nhiên, bạn cần đi khám và có thể cần chụp MRI sọ não để loại trừ các nguyên nhân do tổn thương não - mạch não (mặc dù ít gặp). Sau đó bác sĩ sẽ kê đơn thuốc để kiểm soát tình trạng đau đầu của bạn. Nếu bạn còn thắc mắc về đau nửa đầu kéo dài kèm buồn nôn, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Em chào bác sĩ ạ. Bác sĩ cho em hỏi, chồng em bị thủy đậu hôm nay được 3 ngày và uống thuốc Nam nhưng ban nổi lên người rất nhiều, mụn to và bị vỡ, như vậy thì có ảnh hưởng gì không ạ? Em cảm ơn ạ.",Chào em. Cần giữ vệ sinh thân thể và chấm thuốc xanh methylen để ngăn ngừa nhiễm trùng da. Nếu xuất hiện mụn mủ trên da cần khám bác sĩ để kê đơn uống thuốc phù hợp em nhé. Cảm ơn bạn đã đặt câu hỏi cho DICA.
"Con em bị bại não, năm nay 10 tuổi rồi. Cháu sinh ra được 4 ngày thì bị sốt cao, co giật và thủy đậu kèm vàng da. Liệu cháu có phải bị di truyền không ạ? Ông bà nội ngoại đều bình thường ạ. Em muốn sinh cháu thứ hai liệu có bị không ạ? N.H (1989). 

(cleaned) Con em bị bại não, năm nay 10 tuổi rồi. Cháu sinh ra được 4 ngày thì bị sốt cao, co giật và thủy đậu kèm vàng da. Liệu cháu có phải bị di truyền không ạ? Ông bà nội ngoại đều bình thường ạ. Em muốn sinh cháu thứ hai liệu có bị không ạ?","Chào bạn, những bệnh bạn kể khi em bé 4 ngày tuổi khả năng lớn đều không phải bệnh di truyền. Con bị bại não khi mới sinh hay sau 4 ngày, khi bị sốt cao co giật, thủy đậu và vàng da? Nếu là bại não do hậu quả của những bệnh kể trên thì không phải bại não do yếu tố di truyền và sinh con thứ 2 sẽ không ảnh hưởng nhé. BS Bùi Thị Phương Hoa - Bác sĩ tư vấn di truyền - Trung tâm công nghệ cao Vinmec."
Chào bác sĩ. Bác sĩ cho tôi hỏi Vitamin K có bắt buộc tiêm sau sinh không? Giới hạn tối đa là khi nào? Mong bác sĩ giải đáp giúp tôi. Tôi xin cảm ơn.,"text: Chào bạn! Không bắt buộc phải tiêm sau sinh, nhưng khuyến cáo tiêm càng sớm càng tốt (không có giới hạn tối đa) với mục đích giảm thiểu nguy cơ và tỷ lệ xuất huyết não đặc biệt ở những trẻ sinh non hoặc sinh can thiệp. Cảm ơn bạn đã đặt câu hỏi cho DICA."
"Chào bác sĩ, Răng của tôi sau khi đã diệt tủy, bọc sứ nhưng không nhai được. Mỗi khi nhai một chút thôi là tôi cảm thấy rất đau. Vậy bác sĩ cho tôi hỏi răng đã điều trị tủy, bọc răng sứ khi nhai bị đau là sao? Tôi cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Răng đã điều trị tủy, bọc răng sứ khi nhai bị đau là sao?”, bác sĩ xin giải đáp như sau: Răng bạn đã điều trị tủy và bọc răng sứ khi nhai rất đau thì bạn có thể đến phòng khám Răng hàm mặt bệnh viện để được thăm khám và chẩn đoán và điều trị, có thể phải điều chỉnh khớp cắn răng mới bọc mão sứ. Nếu bạn còn thắc mắc về răng đã điều trị tủy, bọc răng sứ khi nhai bị đau, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!
"
"Em đang có thai 10 tuần, bị sỏi niệu quản gây ứ nước độ 1, đau dữ dội, sau khi chích giảm đau ra viện về nhà bác sĩ cho uống thuốc. Bác sĩ tư vấn giúp em phương pháp chữa trị sỏi niệu quản ở bà bầu không gây ảnh hưởng thai nhi là gì ạ?","Chào em! Em đang có thai, bị sỏi niệu quản ứ nước độ I, có cơn đau quặn thận, đã nhập viện điều trị thuốc giảm đau và ra viện. Tuy nhiên hiện tại em đang mang thai thì chưa thể can thiệp lấy sỏi, thận chỉ ứ nước độ I, vì vậy phương pháp chữa trị sỏi niệu quản ở bà bầu không gây ảnh hưởng thai nhi chủ yếu là điều trị triệu chứng. Em nên uống nhiều nước trong ngày, nếu kích thước sỏi nhỏ sẽ trôi ra, đồng thời xét nghiệm nước tiểu xem có kèm theo nhiễm trùng tiểu không để điều trị thích hợp. Trường hợp đau nhiều phải nhập viện theo dõi em nhé. Cảm ơn bạn đã đặt câu hỏi cho DICA."
"Chào bác sĩ ạ. Em bị bệnh thủy đậu, có kiêng cữ và uống thuốc đã được 10 ngày rồi. Nhưng những nốt thủy đậu vẫn còn và không lặn nhiều. Bác sĩ cho em hỏi làm thế nào để khắc phục tình trạng này để mau chóng hồi phục ạ? Mong bác sĩ tư vấn giúp em, em xin cảm ơn.",Em nên đến khám lại chuyên khoa da liễu để bác sĩ đánh giá chính xác tình trạng bệnh và điều trị sớm nhé. Cảm ơn bạn đã đặt câu hỏi tới website vinmec.com. Trân trọng.
"Chào bác sĩ, hai tuần trước em có đau bụng phần thượng vị, không tiêu chảy. Sau đó, em có ghé nhà thuốc để kê đơn thuốc, dược sĩ cũng khuyên em là nếu uống mà không thuyên giảm thì em nên đi siêu âm. Sau đó, em cảm thấy ổn hơn, nhưng hôm qua em lại tiếp tục đau thượng vị xuất hiện kèm theo đường dây như trầy xước bên hông bụng nhưng em không va chạm ở đâu. Đến hôm nay, đường dây lại dài hơn. Triệu chứng đau thượng vị kèm theo xuất hiện đường dây bên hông là dấu hiệu nhiễm ký sinh trùng ạ? Mong bác sĩ tư vấn giúp, xin cảm ơn!","Chào em, Có nhiều nguyên nhân gây ra tình trạng đau vùng thượng vị, hay gặp là viêm dạ dày, ít hơn là viêm túi mật, viêm đường mật trong gan, viêm tụy, viêm thực quản, viêm đại tràng ngang, ... hiếm hơn là nhồi máu cơ tim. Nhưng bên hông có hình ảnh đường dây như vết trầy xước có thể là tình trạng xuất huyết dưới da hay gặp trong bệnh lý viêm tụy (là bệnh lý rất nguy hiểm) hoặc chỉ là bệnh lý ngoài da khác phối hợp. Tốt nhất, em nên đến bệnh viện để được thăm khám đánh giá đầy đủ, xác định nguyên nhân đau thượng vị và xuất hiện đường dây dưới da, cũng như phương pháp điều trị cho chính xác em nhé. Cảm ơn bạn đã đặt câu hỏi cho DICA."
"Cleaned text: Chào bác sĩ ạ. Cho em hỏi em bị zona thần kinh nhưng em đang nuôi con bú thì nên điều trị như thế nào ạ? Hiện tại tình trạng bệnh của em là có dấu hiệu sưng, đau rát và chảy dịch ạ. Em cảm ơn bác sĩ rất nhiều.",text: Cảm ơn bạn đã đặt câu hỏi cho DICA. Với trường hợp của bạn bạn cần vệ sinh da nốt phỏng nước tốt và chấm xanh methylen và gặp bác sĩ để bác sĩ kê đơn thuốc cho phù hợp. Chúc bạn sớm khỏi bệnh. Thạc sĩ. Bác sĩ -.
"Em chào bác sĩ. Bác sĩ cho em hỏi là tóc em bị rụng nhiều, chắc hơn 100 sợi/ngày. Vào những ngày tóc dơ, vuốt tóc sẽ thấy tóc rụng, ngủ dậy tóc rụng nhiều trên giường, khi gội đầu tóc cũng rụng nhiều. Sẽ đỡ rụng hơn nếu tóc đang sạch. Có tóc con mọc dựng lên. Vậy tóc em có phải là rụng sinh lý hay là do bị bệnh về da đầu ạ? Xin cảm ơn bác sĩ.","Chào bạn. Nguyên nhân gây nên rụng tóc có nhiều nguyên nhân như: Do dầu gội đầu, bệnh lý nội tiết tuyến giáp, bệnh da liễu. Cho nên trước hết bạn thử thay đổi dầu gội đầu nếu vẫn còn rụng nhiều thì phải khám chuyên khoa da liễu và nội tiết để tìm nguyên nhân gây rụng tóc kịp thời tư vấn hướng theo dõi điều trị bạn nhé. Trân trọng."
"Chào bác sĩ, Bà tôi đã 85 tuổi, cách đây 4 năm bị sa bàng quang phải phẫu thuật đặt lưới. Đã từ 2 tuần nay cứ cách 1 giờ là đi tiểu. Vậy bác sĩ cho tôi hỏi bệnh sa bàng quang đã điều trị nhưng vẫn đi tiểu nhiều, vì sao? Tôi cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Bệnh sa bàng quang đã điều trị nhưng vẫn đi tiểu nhiều, vì sao?”, bác sĩ xin giải đáp như sau: ... Bà của bạn đã điều trị sa bàng quang nhưng vẫn tiểu nhiều là triệu chứng kích thích bàng quang. Bác sĩ chưa rõ sau khi đặt lưới thì tình trạng cải thiện của bà bạn như thế nào nên bác sĩ chưa thể tư vấn chính xác cho bạn được. Bạn nên cho bà đo niệu động học để đánh giá khả năng đi tiểu và trương lực của bang quang để dùng thuốc thích hợp tùy tình huống cụ thể. Nếu bạn còn thắc mắc về tiểu nhiều, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Hỏi Chào bác sĩ, Em bị rạn sọ vùng sau gáy nhẹ, nhưng từ khi té mỗi khi nằm nghỉ ngơi có hiện tượng choáng hoa mắt. Khi nằm bật dậy đứng dậy nhanh thì choáng, mất thăng bằng. Vậy bác sĩ cho em hỏi choáng, mất thăng bằng khi thay đổi tư thế có sao không? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Choáng, mất thăng bằng khi thay đổi tư thế có sao không?”, bác sĩ xin giải đáp như sau: Hiện tượng choáng sau khi thay đổi tư thế có thể xuất hiện ở cả những người không bị chấn thương đầu trước đây, và trong phần lớn trường hợp không có ý nghĩa bệnh lý. Để tìm mối liên hệ với chấn thương đầu, cần xác định mốc thời gian bị chấn thương, diễn tiến lâm sàng đến hiện tại. Trong trường hợp liên quan đến chấn thương, triệu chứng sẽ cải thiện dần theo thời gian. Bạn có thể tham khảo các bài tập tiền đình, cũng như cách vận động phù hợp để giảm thiểu cảm giác chóng mặt khi thay đổi tư thế, tránh bị té do chóng mặt. Nếu bạn còn thắc mắc về mất thăng bằng khi thay đổi tư thế, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
