question,answer
"Xin chào bác sĩ! Hiện tại tôi bị nóng ruột như uống rượu, sau đó bị đổ mồ hôi lưng, mặt, trán và trước ngực bụng ướt đầm đìa, mất ngủ thường xuyên và cổ họng nghẹn như rất ấm ức điều gì đó không thoát ra được. Vậy bác sĩ cho tôi hỏi: “Nóng ruột, đổ mồ hôi, mất ngủ, nghẹn cổ họng là dấu hiệu bệnh gì?”. Cảm ơn bác sĩ đã tư vấn!","Chào bạn! Với câu hỏi: “Nóng ruột, đổ mồ hôi, mất ngủ, nghẹn cổ họng là dấu hiệu bệnh gì?” của bạn thì bác sĩ xin trả lời như sau: Theo như các dấu hiệu bạn mô tả thì các triệu chứng này có thể liên quan đến bệnh lý dạ dày như: viêm trào ngược dạ dày thực quản và rối loạn thần kinh thực vật. Năm nay bạn 48 tuổi, bác sĩ không rõ kinh nguyệt của bạn còn đều không nên khó có thể tư vấn chi tiết. Vì thế, bạn có thể đến bệnh viện để khám bác sĩ chuyên khoa thăm khám và chỉ định một số xét nghiệm về bệnh lý thực thể (viêm dạ dày, rối loạn thần kinh thực vật) và khám chuyên khoa Phụ khoa để xác định mình có rơi vào giai đoạn tiền mãn kinh hay không. Từ đó, các bác sĩ sẽ có cơ sở chẩn đoán bệnh chi tiết và đưa ra phương pháp điều trị bệnh hiệu quả nhất. Cảm ơn bạn đã đặt câu hỏi cho DICA. Mong một ngày gần nhất có thể gặp bạn để tư vấn cụ thể hơn. Trân trọng!"
"Chào bác sĩ. Phụ nữ ở tuổi 56 thi thoảng lên cơn sốt, đau nửa lưng và đầu là vì sao? Các triệu chứng trên thường cách nhau khoảng 2,3 tuần xảy ra, sau đó một thời gian thì cơ thể trở lại bình thường.","Chào chị. Với câu hỏi phụ nữ ở tuổi 56 thi thoảng lên cơn sốt, đau nửa lưng và đầu là vì sao? Bác sĩ xin tư vấn như sau: Phụ nữ tuổi 56 là độ tuổi đã mãn kinh, lượng hóc môn nội tiết tố nữ giảm đi đáng kể. Các triệu chứng đau lưng, đau đầu thoáng qua trong 1, 2 ngày tự khỏi rất có thể do ảnh hưởng của sự giảm nội tiết tố nữ. Tuy nhiên, chị nên đến bệnh viện để thăm khám đầy đủ hơn. Chị có thể đến tại các bệnh viện để bác sĩ tư vấn thêm nhé. Cảm ơn chị đã tin tưởng Vinmec. Rất mong có thể gặp chị để tư vấn cụ thể hơn!"
"Chào bác sĩ, tôi hiện nay chưa lập gia đình và muốn hỏi bác sĩ 2 câu hỏi: Trân trọng cảm ơn!","Chào bạn, với thắc mắc của bạn, bác sĩ giải đáp như sau:."
"Bác sĩ cho tôi hỏi, quan hệ tình dục có khả năng lây nhiễm HIV không ạ? Chào bác sĩ. Bác sĩ cho tôi hỏi. Tôi có quan hệ tình dục cách đây vài hôm. Tôi không có mang bao cao su nhưng lúc xuất tinh tôi rút ra ngoài. Như vậy tôi có khả năng bị HIV không ạ? Mong bác sĩ tư vấn. Xin cảm ơn.","Cho đến nay, người ta đã tìm thấy virus HIV trong tinh dịch, dịch âm đạo, máu, các sản phẩm của máu, nước mắt, nước bọt, dịch não tủy, sữa mẹ. Tuy nhiên, chỉ có 3 con đường lây nhiễm virus HIV được xác định bao gồm: HIV lây qua đường máu, HIV lây truyền qua hoạt động tình dục không an toàn và HIV lây truyền qua đường từ mẹ sang con. Do đó, để đảm bảo không bị lây nhiễm HIV qua đường tình dục bạn cần sống lành mạnh, chung thủy một vợ một chồng, không quan hệ tình dục bừa bãi. Trong trường hợp quan hệ tình dục với người khác cần sử dụng bao cao su đúng cách."
"Chào bác sĩ, Em bị viêm tai giữa do bị viêm mũi, em đã nhỏ tai bằng kháng sinh thì thấy hết đau tai nhưng đến bây giờ sau 5 ngày nhỏ thuốc em vẫn thấy tai hơi ù ù, nghe không rõ hẳn. Vậy bác sĩ cho cháu hỏi viêm tai giữa điều trị như thế nào? Có nên nhỏ thuốc tiếp không? Có cần uống kèm kháng sinh không? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Viêm tai giữa điều trị như thế nào?”, bác sĩ xin giải đáp như sau: Tai giữa thông thương với vòm mũi họng thông qua vòi Eustache hai bên, vì vậy, với tình trạng viêm mũi, viêm họng có thể dẫn tới viêm tai giữa thông qua con đường trực tiếp này. Viêm tai giữa sẽ có nhiều giai đoạn, trong giai đoạn đầu thường ít khi phải dùng kháng sinh, điều trị viêm mũi họng tốt, tai giữa sẽ đỡ và khỏi. Đồng thời gian đoạn đầu thì màng nhĩ chưa bị thủng nên các thuốc kháng sinh nhỏ vào tai thường không hiệu quả mà chỉ nhỏ các loại để giảm đau. Triệu chứng như bạn kể thường là giai đoạn thoái lui của viêm tai giữa, trong hòm nhĩ vẫn còn ứ đọng dịch nên tai vẫn bị ù và nghe kém. Bệnh sẽ hết dần đi sau 1-2 tuần. Để chắc chắn bạn nên đến khoa Tai mũi họng khám và được tư vấn chi tiết cụ thể với từng giai đoạn bệnh với các phương pháp điều trị. Nếu bạn còn thắc mắc về viêm tai giữa, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ, Người nhà em xét nghiệm máu ngoại vi để coi có bị gì không, kết quả cho ra bác sĩ kêu không nhiễm trùng. Vậy mà trong tờ xét nghiệm máu ngoại vi có một dòng cuối cùng ghi là sinh học: CRP 115,4 mg/l (lớn hơn 6) mà theo em tìm hiểu chỉ số này cao là bị viêm nhiễm. Vậy bác sĩ cho em hỏi xét nghiệm máu có chỉ số CRP là 115,4 mg/l có sao không? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Xét nghiệm máu có chỉ số CRP là 115,4 mg/l có sao không?”, bác sĩ xin giải đáp như sau: Protein phản ứng C hay C – reactive protein (CRP) là một glycoprotein được sản xuất chủ yếu bởi gan. Bình thường không thấy protein này trong máu hoặc xuất hiện với nồng độ rất thấp. Tình trạng viêm cấp tính, phá hủy mô trong cơ thể sẽ kích thích sản xuất protein phản ứng C và làm tăng nhanh nồng độ protein này trong huyết thanh. Phản ứng viêm là phản ứng của cơ thể trước tình trạng bị tổn thương. Chỉ số CRP điển hình sẽ tăng trong vòng 6 giờ kể từ khi có tình trạng viêm. Khoảng tham chiếu của xét nghiệm CRP trong máu tùy từng phòng xét nghiệm, giới hạn trong khoảng nhỏ hơn 5 (hoặc nhỏ hơn 6) mg/dl. Bình thường, nồng độ CRP sẽ tăng trong các trường hợp sau: Một số yếu tố có thể làm ảnh hưởng đến nồng độ CRP trong máu như sau: Dù có vì lý do gì hay bị ảnh hưởng bởi yếu tố nào, nồng độ CRP trong máu người thân của bạn đang nằm ngoài khoảng tham chiếu (115,4), do đó bạn nên đưa người nhà đi khám ngay để tìm ra nguyên nhân chính xác làm nồng độ CRP trong máu tăng cao như vậy. Nếu bạn còn thắc mắc về chỉ số CRP là 115,4 mg/l, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Hiện nay răng khôn của tôi đang bị đau và rất khó chịu, hôm trước tôi có đưa tay vào để kiểm tra thì thấy có chảy máu răng. Xin hỏi bác sĩ, răng khôn bị đau kèm chảy máu có ảnh hưởng gì không ạ?","text: Chào bạn! Với thắc mắc “răng khôn bị đau kèm chảy máu có ảnh hưởng gì không?” Bác sĩ khuyên bạn nên đến phòng khám chuyên khoa Răng - Hàm - Mặt để khám răng, chụp phim hoặc kê toa thuốc hay nhổ răng khôn bạn nhé. Bạn có thể đến tại các bệnh viện để được các bác sĩ tư vấn thêm nhé. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
"Chào bác sĩ, Em đi tiểu nhiều lần mà tiểu không hết. Em cũng hay đau bụng dưới ở bên trái. Vậy bác sĩ cho em hỏi tiểu nhiều lần kèm đau bụng dưới có phải viêm đường tiết niệu không? Em cảm ơn.","Chào bạn, Với câu hỏi “Tiểu nhiều lần kèm đau bụng dưới có phải viêm đường tiết niệu không?”, bác sĩ xin giải đáp như sau: Bạn tiểu nhiều lần, tiểu không hết kèm đau bụng dưới có thể bạn bị nhiễm trùng đường tiểu hoặc viêm vùng âm đạo âm hộ gây triệu chứng như trên. Bạn cần đi khám Phụ khoa và Nội thận để được chẩn đoán và điều trị. Nếu bạn còn thắc mắc về tiểu nhiều lần kèm đau bụng dưới, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Xin chào bác sĩ, em mang thai bé đầu vào tháng 2/2019, nhưng gần tới ngày sinh, khoảng 10 ngày trước sinh em bị sảy thai, bé bị thắt nút dây rốn. Hiện qua năm 2020 vợ chồng em muốn có bé lại, nhưng có vài vấn đề về việc chuẩn bị xét nghiệm và dinh dưỡng gì trước mang thai em quan tâm. Trong thời gian mang thai bé đầu, em đã tiêm rubella mà không biết đang có thai, và em chưa kịp tiêm cúm và viêm gan B, đến tuần 18 thì phát hiện bé bị sứt môi hở hàm. Hiện nay vợ chồng em muốn có con lại nhưng rất lo lắng, mong được bác sĩ tư vấn ạ, em cám ơn.","Em nên tiêm chủng đầy đủ trước khi mang thai nhé. Những loại vắc-xin nên tiêm trước khi mang thai bao gồm: Sởi- quai bị - Rubella, thủy đậu, viêm gan B. Cúm em có thể tiêm trước hoặc trong mang thai nhé. Trường hợp của em nếu em lo lắng quá em nên làm các xét nghiệm để tìm nguyên nhân thai lưu trước khi mang thai ví dụ như: tìm các kháng thể kháng phospholipid, hoặc phân tích nhiễm sắc đồ của vợ và chồng... Cảm ơn em đã đặt câu hỏi tới website Vinmec.com. Trân trọng."
"Chào bác sĩ! Tôi bị đau đầu ở giữa trán khi thời tiết thay đổi, cảm giác đau âm ỉ rất khó chịu. Tôi muốn hỏi đau đầu giữa trán âm ỉ khi thay đổi thời tiết điều trị thế nào? Mong bác sĩ tư vấn giúp tôi. Tôi xin cảm ơn.","Chào em! Với câu hỏi: “Đau đầu giữa trán âm ỉ khi thay đổi thời tiết điều trị thế nào?” của em, bác sĩ xin tư vấn như sau: Trường hợp đau đầu do thay đổi thời tiết của em, bác sĩ đang hướng đến bệnh đau đầu căng cơ. Tuy nhiên, để phân biệt với đau đầu do nguyên nhân khác em cần được thăm khám bởi."
"Bác sĩ cho tôi hỏi, 2 hôm nay tôi bị ngứa 2 mắt rất nhiều, xem mô tả thì thấy đó là do dị ứng, bác sĩ khuyên nhỏ nước mắt nhân tạo và uống thuốc chống dị ứng. Xin bác sĩ cho biết cần phải uống thuốc gì? Cám ơn bác sĩ. 
(No personal information detected)","Chào chị! Theo những thông tin mà chị mô tả thì mắt của chị bị viêm kết mạc dị ứng do cơ thể của chị bị dị ứng với chất nào đó và biểu hiện bệnh ở kết mạc mắt gây nên viêm kết mạc dị ứng. Bệnh này không chữa khỏi hoàn toàn trừ khi mình biết cơ thể dị ứng với nguyên nhân nào và trách để tiếp xúc. Còn về thuốc điều trị thì bên mắt có thuốc nhỏ mắt điều trị viêm kết mạc dị ứng và uống thuốc chống dị ứng, nhưng thuốc nhỏ này phải theo chỉ định của."
"Chào bác sĩ, Em muốn hút mỡ bụng và nâng ngực. Vậy bác sĩ cho em hỏi nữ giới hút mỡ bụng và nâng ngực cùng lúc được không? Em cảm ơn bác sĩ.  ","Chào bạn, Với câu hỏi “Nữ giới hút mỡ bụng và nâng ngực cùng lúc được không?”, bác sĩ xin giải đáp như sau: Phẫu thuật nâng ngực và hút mỡ bụng hòa toàn có thể thực hiện được trong cùng một lần phẫu thuật. Thời gian trung bình khoảng 3 tiếng cho cả hai dịch vụ. Nếu bạn còn thắc mắc về nữ giới hút mỡ bụng, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ, Cu tý nhà em 3 tuổi, mỗi lần cháu đi đại tiện xong em dùng giấy vệ sinh lau thì có 1 giọt máu đỏ tươi. Ngày nào cháu cũng đi đều đặn 1 lần. Có hôm cháu lấy sức rặn rất vất vả, có hôm bình thường. Phân của cháu rất bình thường, không có hiện tượng khô hay táo bón gì cả, mong bác sĩ tư vấn giúp em trẻ 3 tuổi đi ngoài có máu có nguy hiểm không? Cảm ơn bác sĩ.","Bác sĩ - Khoa Nhi - Sơ sinh, Bệnh viện Đa khoa Quốc tế Vinmec Đà Nẵng. Chào bạn, Với câu hỏi: ""Trẻ 3 tuổi đi ngoài có máu có nguy hiểm không?"" bác sĩ giải đáp như sau: Con bạn đi ngày 1 lần, phân có cứng không? Vì thường phân cứng và ta ban đầu đều có thể làm cho niêm mạc hậu môn bị xước nên sẽ gây hiện tường chảy máu sau khi đi cầu và máu thường là máu tươi nhỏ giọt hoặc bao quanh phân. Để hạn chế các bất thường này bạn nên cho bé ăn nhiều rau, uống nước hoa quả và uống nhiều nước. Nếu bạn đã cải thiện chế độ ăn như vậy mà em bé vẫn không giảm cần bổ sung chất xơ cho bé. Sau mỗi lần đi cầu khuyên bạn không dùng giấy lau mà nên rửa bằng nước cho bé và thấm khô cho bé. Tuy nhiên, nếu bạn đã thực hiện đầy đủ mà em bé vẫn biểu hiện như vậy cần đi khám cho bé. Nếu bạn còn thắc mắc về việc trẻ 3 tuổi đi ngoài có máu, bạn có thể cho trẻ đến bệnh viện để được thăm khám. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
"Bác sĩ cho mình hỏi, 2 bên lưỡi mọc mụn nhỏ màu đỏ, không đau là bị gì vậy ạ?Mong bác sĩ tư vấn.","Chào bạn! Triệu chứng bạn mô tả không rõ ràng nên khó có thể tư vấn chính xác được. Vì vậy, bác sĩ khuyên bạn nên đến phòng khám chuyên khoa Răng - Hàm - Mặt để có câu trả lời cho thắc mắc “2 bên lưỡi mọc mụn nhỏ màu đỏ, không đau là bị gì vậy? đồng thời điều trị dứt điểm bệnh lý nếu có. Hiện tượng lưỡi mọc mụn nhỏ màu đỏ ở miệng có thể do viêm lưỡi, nhiệt miệng..., bạn nên vệ sinh răng miệng thật kỹ, định kỳ 6 tháng khám răng miệng 1 lần nhé. Bạn có thể đến tại các bệnh viện để được các bác sĩ tư vấn thêm nhé. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
"Xin chào bác sĩ! Em được bác sĩ chuyên khoa Tai - Mũi - Họng chẩn đoán viêm tai giữa/dị tật hẹp ống tai. Hiện tại, 2 bên tai của em thường xuyên chảy dịch vàng với lượng rất nhiều mỗi ngày. Nhưng nếu dùng kháng sinh đường uống để điều trị một căn bệnh bất kỳ thì hiện tượng chảy dịch trong tai giảm, khi tiêm kháng sinh để điều trị 1 bệnh bất kỳ thì hết chảy dịch vàng. Nhưng không dùng kháng sinh thì dịch vàng trong tai lại chảy ra nhiều hơn. Vậy em phải làm sao để hết dịch vàng trong tai? Cảm ơn bác sĩ đã tư vấn!","Chào bạn, cảm ơn bạn đã gửi câu hỏi về cho Hệ thống Y tế Vinmec, với câu hỏi của bạn tôi xin trả lời như sau: Hẹp ống tai ngoài có thể do dị tật bẩm sinh hoặc do mắc phải sau các cuộc chấn thương, phẫu thuật. Theo đó, tùy vào từng điều kiện cụ thể mà có những chỉ định thích hợp như chỉnh hình ống tai ngoài, nong ống tai ngoài. Còn hiện tượng chảy dịch vàng trong tai thì bạn nên đi khám chuyên khoa Tai - Mũi - Họng tại các bệnh viện lớn, chuyên sâu để thăm khám, từ đó các bác sĩ sẽ tư vấn và đưa ra phương hướng điều trị bệnh tốt nhất cho bạn. Chúc bạn có nhiều sức khỏe!"
"Chào bác sĩ, Cháu hay bị đau cứng 2 bên thái dương kéo lên trên đầu, làm cho đầu cháu mất cảm giác, hoa mắt. Vậy bác sĩ cho cháu hỏi đau cứng 2 bên thái dương kèm hoa mắt là bệnh gì? Cháu cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Đau cứng 2 bên thái dương kèm hoa mắt là bệnh gì?”, bác sĩ xin giải đáp như sau: Đau đầu là bệnh lý thường gặp do nhiều nguyên nhân khác nhau gây nên. Bạn cần mô tả về đau đầu rõ hơn như đau đầu kéo dài bao lâu, đau mức độ như thế nào, đau đầu có kèm theo sốt, buồn nôn, chóng mặt, nhìn mờ hay không,...? Bác sĩ cần hỏi bệnh và khám lâm sàng để định hướng làm các xét nghiệm tìm nguyên nhân, từ đó mới đưa ra chẩn đoán chính xác và điều trị theo nguyên nhân. Nếu bạn còn thắc mắc về đau cứng 2 bên thái dương kèm hoa mắt, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Bác sĩ cho tôi hỏi, giảm trí nhớ, tinh thần và trí tuệ kém, não không tập trung là bệnh gì? Mong bác sĩ tư vấn ạ. Cảm ơn bác sĩ!","Chào bạn. Theo mô tả của bạn thì bạn cần đến cơ sở y tế khám, kiểm tra sức khỏe của mình; đồng thời có chế độ làm việc và nghỉ ngơi hợp lý bạn nhé. Trân trọng."
"Chào bác sĩ! Cách đây hơn 1 năm em có đi hàn răng, chất hàn răng có thủy ngân. Sau khi hàn răng em liên tục bị đau rát tay chân, miệng có vị kim loại xuất hiện nhiều, khó thở, đau đầu, toát nhiều mồ hôi, người uể oải và chỉ có thể nằm yên 1 chỗ. Em có đi khám, các xét nghiệm tim gan đều bình thường, xét nghiệm độc chất thì không phát hiện vấn đề gì nhưng em thực sự nghĩ rằng mình bị nhiễm độc thủy ngân. Bác sĩ cho em hỏi đau rát tay chân, người uể oải có phải dấu hiệu nhiễm thủy ngân trong chất hàn răng không? Mong bác sĩ cho em lời khuyên. Em xin cảm ơn.","Chào bạn! Với câu hỏi “Đau rát tay chân, người uể oải có phải dấu hiệu nhiễm thủy ngân trong chất hàn răng không?”, bác sĩ xin được trả lời như sau: Chất hàn răng đã được bộ y tế cấp phép và nó thường nằm an toàn trong ngưỡng cho phép thì mới được sử dụng cho bệnh nhân. Những triệu chứng của bạn có thể là do dị ứng với dị nguyên nào đó, bạn nên đi khám với bác sĩ chuyên khoa để tìm ra nguyên nhân dị ứng bạn nhé. Chúc bạn sớm khỏe! Chúc bạn sớm khỏe! Cảm ơn bạn đã đặt câu hỏi cho DICA."
"Chào bác sĩ, Năm nay, em 31 tuổi. Em bị lưu thai 1 lần do mất tim thai khi đi xét nghiệm máu, chỉ tiêu thời gian Thromboplastin hoạt hóa từng phần (APTT): Thời gian Thromboplastin từng phần hoạt hóa (APTT): 24,1(20 - 40), tỷ lệ APTT (bệnh/ chứng): 0,78 (0,85 - 1,2). Bác sĩ cho em hỏi kết quả xét nghiệm APTT thế nào là nguy hiểm? Có phải em bị tăng đông máu không? Đó có phải là nguyên nhân dẫn đến thai lưu không thưa bác sĩ? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Kết quả xét nghiệm APTT thế nào là nguy hiểm?”, bác sĩ xin giải đáp như sau: Xét nghiệm APTT là xét nghiệm để khảo sát các yếu tố đường đông máu nội sinh. Bình thường tỷ lệ APTT (bệnh/chứng) là 0,85 - 1,2. Kết quả 0,78 cho biết thời gian APTT rút ngắn. APTT có thể rút ngắn trong các trường hợp: Trường hợp của bạn, bác sĩ khuyên bạn cần phải khám bác sĩ Sản khoa kiểm tra nguyên nhân gây thai lưu là gì. Bác sĩ Sản khoa sẽ phân tích cho bạn có rất nhiều nguyên nhân gây thai lưu. Ngoài ra, cần phải xác nhận chắc chắn việc lấy mẫu làm xét nghiệm APTT trước đây là không có trở ngại gì (lấy mẫu lâu gây hoạt hóa đông máu trong ống thu thập), loại trừ những nguyên nhân gây phản ứng pha cấp làm APTT rút ngắn. Khi đã loại trừ các yếu tố đó, bạn nên thực hiện các xét nghiệm kiểm tra các đột biến gen gây hội chứng tăng đông di truyền như: Đột biến yếu tố V Leiden, prothrombin G20210A,... Nếu bạn còn thắc mắc về xét nghiệm APTT, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Thưa bác sĩ, vợ em nay mang thai 7 tháng rồi. Em có nên tiêm hormone giảm ham muốn khi vợ mang thai không ạ? Nếu tiêm hormone giảm ham muốn có ảnh hưởng gì không ạ? Cảm ơn bác sĩ!",text: Chào bạn! Về vấn đề tiêm hormone giảm ham muốn có ảnh hưởng gì không thì bạn nên đến gặp bác sĩ Nam khoa để tư vấn đầy đủ nhé. Bởi việc tiêm hormone giảm ham muốn có những ảnh hưởng cụ thể nhất định đối với người tiêm. Bạn có thể đến khám tại các bệnh viện để được bác sĩ tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!
"Chào bác sĩ, Cháu bị đau xương ức khoảng hai năm, có khi tim cháu bị đập nhanh khoảng 115 nhịp, đau ngực trái nhưng không kèm khó thở dù không vận động mạnh. Cháu bị hen suyễn từ nhỏ, cháu nghe nhiều người nói có thể có biến chứng qua tim mạch. Vì dịch bệnh nên cháu chưa đến viện khám được. Vậy bác sĩ cho cháu hỏi nữ giới đau xương ức điều trị như thế nào? Cháu cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Nữ giới đau xương ức điều trị như thế nào?”, bác sĩ xin giải đáp như sau: Các triệu chứng hiện tại là không bình thường. Bạn có bệnh hen phế quản từ nhỏ cần được khám chuyên khoa Hô hấp định kỳ hàng tháng và khám ngay khi có bất thường. Bệnh hen phế quản không được điều trị sẽ có nhiều biến chứng, trong đó có biến chứng tim mạch. Bạn cần khám chuyên khoa Hô hấp để bác sĩ tư vấn các xét nghiệm cần thiết để chẩn đoán bệnh và đánh giá mức độ tiến triển của bệnh như chụp tim phổi, siêu âm tim, điện tim, đo chức năng hô hấp. Nếu bạn còn thắc mắc về nữ giới đau xương ức, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
Chào bác sĩ. Em bị viêm tụy mãn tính gần 3 năm nay. Dạo này cứ gần 1 tháng em lại đau (liên tục). Bác sĩ tư vấn giúp em với ạ. Em xin trân thành cảm ơn.,"Em bị viêm tụy mạn nhưng không nêu rõ tình trạng tổn thương tụy hiện tại như thế nào. Em cần đi khám để làm các xét nghiệm cần thiết để đánh giá tổn thương tụy hiện tại, các biến chứng của viêm tụy mạn,... để từ đó có hướng điều trị cụ thể. Riêng về chế độ ăn uống, sinh hoạt: Nếu em có dùng bia rượu, thuốc lá thì phải ngưng hoàn toàn. Song song, cần tuân thủ chế độ dinh dưỡng phù hợp. Trong đó chế độ ăn cần được chia thành nhiều bữa nhỏ, tránh chất béo hay thức ăn nhiều dầu mỡ, bổ sung men tụy. Cảm ơn em đã đặt câu hỏi tới website vinmec.com. Trân trọng."
Chào bác sĩ. Mỗi khi tôi há to miệng là bị đau và phát ra tiếng kêu. Bác sĩ cho tôi hỏi như vậy là tôi bị làm sao và phải điều trị như thế nào? Mong bác sĩ tư vấn. Tôi xin cảm ơn.,Chào bạn! Mỗi khi bạn há miệng to là bị đau và phát ra tiếng kêu. Đó là dấu hiệu của bệnh lý khớp thái dương hàm. Rối loạn khớp thái dương hàm có nhiều nguyên nhân gây ra. Bạn nên đi khám chuyên khoa Răng - Hàm - Mặt để được khám tìm ra nguyên nhân và được tư vấn cụ thể về cách điều trị nhé. Cám ơn bạn đã gửi câu hỏi đến Hệ thống Y Tế Vinmec. Trân trọng!
"Chào bác sĩ ạ. Cháu bị đau nửa đầu kèm đau nhức một bên mắt, đau vai gáy. Bác sĩ có thể tư vấn cho cháu biết đó là triệu chứng của bệnh gì ạ? Cảm ơn bác sĩ! Chào bác sĩ. Tôi bị đau nửa đầu trên với bị nhức mắt là bị gì ạ? Mong bác sĩ tư vấn. Xin cảm ơn.","Chào bạn. Theo mô tả của bạn, bạn bị đau nửa đầu và đau một bên mắt có thể là triệu chứng của đau đầu vận mạch. Vì vậy bạn cần khám bác sĩ Nội thần kinh để được tư vấn, chẩn đoán và điều trị bệnh lý (nếu có) nhé. Trân trọng."
"Thưa bác sĩ, tôi sức khỏe khá ổn định, không có thói quen uống bia rượu. Gần đây mặt tôi có húp lên, xuất hiện vết bầm ở cẳng tay (không do va đập), tôi không bị sốt. Kết quả siêu âm của tôi bình thường. Còn kết quả xét nghiệm máu: Số lượng hồng cầu, bạch cầu trong ngưỡng bình thường. Riêng tiểu cầu của tôi lại thấp (chỉ số thấp 110 trong ngưỡng bình thường 150-450). Bác sĩ chỉ định cho tôi làm test ID, kết quả dương tính. Bác sĩ làm ơn cho biết mặt sưng, có vết bầm cẳng tay, không sốt, tiểu cầu thấp là bệnh gì? Tôi nên xử trí thế nào? Cảm ơn bác sĩ.","Chào bạn, Kết quả tiểu cầu thấp không phải là nguyên nhân gây nên vết bầm cẳng tay. Lý do mặt bạn bị húp thì có nhiều nguyên nhân, ví dụ: chức năng tim, gan, thận, tuyến giáp... Bạn cần làm kiểm tra kỹ hơn để tìm nguyên nhân và xác định các dấu hiệu mặt sưng, có vết bầm cẳng tay, không sốt, tiểu cầu thấp là dấu hiệu bệnh gì. Cảm ơn bạn đã đặt câu hỏi cho DICA. Phó Giáo sư, Tiến sĩ, Bác sĩ - Trưởng Đơn nguyên Huyết học và Trị liệu tế bào - Trung tâm Y học tái tạo và trị liệu tế bào - Đơn nguyên Huyết học và Trị liệu tế bào."
"Chào bác sĩ, Ba ngày nay, em tự nhiên bị hoa mắt, nhìn một hình mà ra hai hình, cơ thể thì bình thường không có dấu hiệu mệt mỏi, ăn uống bình thường. Vậy bác sĩ cho em hỏi hoa mắt kèm mệt mỏi là dấu hiệu của bệnh gì? Em nên uống thuốc hoặc đi khám như thế nào? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Hoa mắt kèm mệt mỏi là dấu hiệu của bệnh gì?”, bác sĩ xin giải đáp như sau: Hiện tượng nhìn một thành hai hình có thể là do mắc các bệnh lý tại mắt, tại cơ chi phối vận động nhãn cầu, hoặc bệnh lý của dây thần kinh chi phối vận động nhãn cầu. Bạn cần đến bác sĩ Mắt hoặc bác sĩ chuyên khoa Thần kinh để được chẩn đoán chính xác nguyên nhân gây bệnh. Nếu bạn còn thắc mắc về hoa mắt kèm mệt mỏi, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ. Hôm trước em có qua khám sức khỏe tổng quát và làm thêm xét nghiệm HIV. Kết quả xét nghiệm âm tính (0.080 < 1). Trước đó em có tiếp xúc với máu của 1 người không rõ có bị nhiễm HIV không, cách thời điểm xét nghiệm khoảng 70 ngày. Em muốn hỏi như vậy kết quả âm tính có chính xác không, hoặc em có cần làm thêm sàng lọc gì không? Em cảm ơn.",Chào bạn! HIV là một bệnh truyền nhiễm và lây truyền qua các đường sau: Còn nếu chỉ tiếp xúc thông thường thì sẽ không bị lây nhiễm. Nếu bạn tiếp xúc với người mà bạn không rõ có bị nhiễm HIV hay không mà bạn cảm thấy mình có nguy cơ bị lây nhiễm thì bạn nên xét nghiệm máu sau 03 tháng (90 ngày). Nếu bạn làm xét nghiệm ở thời điểm 70 ngày thì kết quả chưa đánh giá được bạn có bị lây nhiễm HIV từ người đó hay không. Cảm ơn bạn đã đặt câu hỏi cho DICA.com. Trân trọng.
