question,answer
"Chào bác sĩ, Vài năm gần đây, em thường hay gặp tình trạng trí nhớ giảm sút, mau quên, đầu óc không tập trung, lơ là, thỉnh thoảng cảm thấy nhức đầu, chóng mặt. Vậy bác sĩ cho em hỏi trí nhớ giảm sút kèm nhức đầu có phải thiếu máu não không? Em nên điều trị thế nào? Em cảm ơn.","Chào bạn, Với câu hỏi “Trí nhớ giảm sút kèm nhức đầu có phải thiếu máu não không?”, bác sĩ xin giải đáp như sau: Đau đầu, chóng mặt do rất nhiều nguyên nhân, trước hết bạn cần tập thể dục, uống nhiều nước, tránh thức khuya,... nếu tình trạng đau đầu chóng mặt kéo dài thì cần khám bác sĩ nội thần kinh để tư vấn và điều trị. Nếu bạn còn thắc mắc về trí nhớ giảm sút kèm nhức đầu, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Dạ chào bác sĩ! Hiện tại, em đang có triệu chứng đau 1 bên mắt và sưng to. Lúc đầu, mắt có cảm giác bứt rứt, tịt mũi và có nước mũi chảy ra. Thi thoảng, em bị hắt xì hơi. Vậy bác sĩ cho em hỏi, em bị như vậy là do nguyên nhân nào và cách điều trị là gì ạ? Em rất mong nhận được lời giải đáp từ bác sĩ ạ. Em cảm ơn bác sĩ.","Chào em! Em bị đau một bên mắt và sưng to, có thể bị chắp lẹo hoặc một bệnh lý khác về mắt. Vì vậy, em nên đến cơ sở chuyên khoa mắt để thăm khám trực tiếp. Sau khi khám mắt, nếu không có bệnh lý thì khám thêm chuyên khoa Tai Mũi Họng. Bởi vì, bệnh viêm mũi họng cũng gây nên tình trạng đau nhức mắt em nhé. Các bác sĩ chuyên khoa sau khi thăm khám sẽ cho em những lời khuyên cụ thể và có được hướng điều trị hiệu quả nhất em nhé! Cảm ơn bạn đã đặt câu hỏi cho DICA."
"Chào bác sĩ! Tại sao bệnh Kwashiorkor lại gây ra bởi sự thiếu hụt protein trầm trọng mà không phải chất dinh dưỡng nào khác, cơ chế của nó là gì ạ? Mong bác sĩ tư vấn!","Chào bạn! Kwashiorkor là suy dinh dưỡng protein - năng lượng nhưng đây không chỉ là tình trạng thiếu hụt protein và năng lượng mà thường kết hợp với nhiều chất dinh dưỡng khác, đặc biệt là các vi chất dinh dưỡng bạn nhé. Trân trọng. Được trả lời bởi các bác sĩ Nội trú Nhi - Trung tâm Nhi - Bệnh viện Đa khoa Quốc tế Vinmec Times City."
Chào bác sĩ. Tôi vừa cắt phì đại cuống mũi và Polyp mũi trái ở một phòng khám đa khoa ngày 13/4. Tôi đã có hai ngày điều trị kháng sinh bằng truyền kháng sinh nhưng chi phí rất cao tôi không đủ kinh tế. Tôi muốn chuyển sang dùng thuốc chữa phì đại cuốn mũi và Polyp mũi trái để cho giảm bớt được không? Cảm ơn bác sĩ đã tư vấn.,"Chào anh. Cảm ơn anh đã tin tưởng và chia sẻ những lo lắng tới Vinmec. Thông thường sau mổ, tùy tình hình thực tế bác sĩ sẽ có hướng điều trị thích hợp cho anh. Vì thế, trong trường hợp anh muốn dùng thuốc chữa phì đại cuốn mũi và Polyp mũi trái, anh nên trao đổi thêm với bác sĩ điều trị cho anh để có những tư vấn chuyên sâu. Hoặc anh cũng có thể đến bệnh viện kiểm tra, đánh giá tình trạng sức khỏe hiện tại. Trân trọng cảm ơn."
"Chào bác sĩ, nên chăm sóc bản thân như thế nào khi chỉ số HBsAg miễn dịch tự động là 5968,93? Tôi bị viêm gan B từ năm 2009, ngoài ra tôi rất ít uống rượu bia, không áp lực công việc. Tôi cảm ơn.","Chào bạn, đối với thắc mắc về việc Nên chăm sóc bản thân như thế nào khi chỉ số HBsAg miễn dịch tự động là 5968,93? bác sĩ xin được giải đáp như sau: Đối với bệnh viêm gan siêu vi B, Chỉ số HBsAg mới chỉ nói có kháng nguyên bề mặt, bạn cần làm thêm xét nghiệm để đánh giá mức độ hoạt động của virus (HBeAg) và đo tải lượng virus (HBV DNA), xét nghiệm AST, ALT định kỳ mỗi 3-6 tháng và khám chuyên khoa tiêu hóa – gan mật. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
"Chào bác sĩ, em bị sốt mấy ngày nay, em tưởng bị viêm họng nên mới bị sốt, đau nhức người, uống thuốc viêm họng với hạ sốt mấy ngày nay. Cứ uống là hết sốt, tuy nhiên được vài tiếng lại mệt mỏi lại. Giờ thấy đau đau khớp háng. Sờ thấy cái cục nhỏ nhỏ, hơi đau đau, không biết em bị bệnh gì ạ? K (1991).","Chào bạn, cảm ơn bạn đã gửi thắc mắc về website, với tình trạng như bạn mô tả thì có thể bạn bị viêm hạch vùng bẹn. Bạn nên đi khám bệnh để được xác định chính xác bệnh và có hướng điều trị đúng nhé."
"Chào bác sĩ! Hôm trước khi bé nhà em đang ngủ thì em có gắp ráy tai cho cháu nhưng bé đã đập tay em khiến em giật mình nên đập vào tai của cháu. Bé khóc kêu đau một lúc rồi thôi. Sau đó em có soi đèn thì thấy chảy máu bên trong, 2 hôm sau em soi lại thì lấy vết thủng. Em có hỏi thì cháu bảo không bị đau tai nên em rất lo lắng không biết cháu có bị thủng màng nhĩ không? Vì thế, mong bác sĩ tư vấn cho em biết những dấu hiệu thủng màng nhĩ ở trẻ là gì và trong trường hợp trên có ảnh hưởng gì không? Cảm ơn bác sĩ đã tư vấn!","Chào bạn! Trường hợp này của bé rất dễ bị chấn thương tai, vì thế bạn có thể đưa bé đi khám chuyên khoa Tai - Mũi - Họng để được kiểm tra, thăm khám, làm một số phương pháp chẩn đoán cụ thể. Từ đó các bác sĩ sẽ đưa ra hướng điều trị phù hợp. Cảm ơn bạn đã tin tưởng và gửi câu hỏi đến bệnh viện. Chúc bé luôn khỏe mạnh. Trân trọng!"
"Chào bác sĩ. Hiện thai được 25 tuần, uống nhiều Paracetamol có ảnh hưởng gì không ạ? Cảm ơn bác sĩ đã chia sẻ giúp.","Chào bạn. Paracetamol (acetaminophen) được coi là loại thuốc an toàn nhất để hạ sốt cho bà bầu và trẻ nhỏ nếu dùng đúng liều điều trị. Còn khi sử dụng quá liều có thể gây nguy hiểm cho thai nhi do loại thuốc này có thể xâm nhập qua nhau thai. Câu hỏi của bạn chưa cung cấp thông tin bạn uống Paracetamol với liều lượng như thế nào để chúng tôi đưa ra lời khuyên chính xác. Vì thế để an toàn cho sức khỏe của mẹ và bé, bạn có thể sắp xếp thời gian đến Bệnh viện Đa khoa Quốc tế Vinmec để được tư vấn kỹ càng hơn. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có một thai kỳ luôn khỏe mạnh."
"Chào bác sĩ, Cháu bị chuột Hamster cắn và chảy 1 ít máu, vết thương xước nhẹ, không sâu và cháu đã chích dại 1 mũi trong vòng 48h. Sau 10 ngày theo dõi chuột cháu vẫn khỏe mạnh và vết thương cháu cũng lành, không sưng tấy. Vậy bác sĩ cho cháu hỏi nữ giới bị chuột Hamster điều trị như thế nào? Có cần tiêm phòng dại mũi 2 không? Cháu cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Nữ giới bị chuột Hamster điều trị như thế nào?”, bác sĩ xin giải đáp như sau: Theo quyết định của Bộ trưởng Bộ y tế ban hành ""Hướng dẫn giám sát và phòng chống bệnh dại trên người"" ngày 08/05/2014, thì tất cả trường hợp bị động vật có nguy cơ dại cắn đều cần tiêm vắc xin phòng dại theo phác đồ phơi nhiễm (tiêm 5 mũi trong vòng 28 ngày). Trường hợp của bạn bị chuột Hamster cắn chảy máu ít, sức khỏe của bạn hiện tại ổn định, tình trạng chuột Hamster lúc cắn và sau 10 ngày vẫn bình thường thì bạn có thể dừng tiêm vắc xin phòng dại được. Tuy nhiên, để đảm bảo bạn có kháng thể chống lại virus dại cao và kéo dài thì bạn nên tiêm đủ phác đồ sẽ tốt hơn. Nếu bạn còn thắc mắc về nữ giới bị chuột Hamster, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"text: Chào bác sĩ. Bị tiểu đường phải tiêm thì khi tiểu đường xuống có uống thuốc được không? Hay cả đời phải tiêm? Hiện nay tiểu đường đang ở 14, bác sĩ hãy cho biết điều trị như thế nào giúp tôi với ạ? Xin cảm ơn bác sĩ.","Chào bạn. Khi bị bệnh đái tháo đường, tiêm insulin hay uống thuốc do bác sĩ chuyên khoa nội tiết chỉ định cụ thể vì phải dựa vào thời gian mắc, biến chứng của bệnh, chức năng gan thận và đặc biệt chỉ số HbA1C đánh giá tình trạng kiểm soát glucose máu trong ba tháng gần nhất ạ. Trân trọng."
"Chào bác sĩ, Hiện tại, em gặp vấn đề về đau đầu kéo dài, tình trạng đau đầu của em, đã kéo dài hơn 3 ngày rồi. Khi em ngước mắt lên nhìn ai đó hay xoay người để nhìn thì đầu của em rất khó chịu và rất đau. Hiện tượng này đã dẫn đến tình trạng đầu em rất nặng và khi nào cũng muốn gục đầu xuống hoặc nằm. Vậy bác sĩ cho em hỏi đau đầu kèm nặng đầu kéo dài là do đâu? Cách điều trị thế nào? Em cảm ơn.","Chào bạn, Với câu hỏi “Đau đầu kèm nặng đầu kéo dài là do đâu?”, bác sĩ xin giải đáp như sau: Đau đầu có nhiều nguyên nhân, tình trạng của bạn cần đi khám bác sĩ để khám, chẩn đoán và điều trị phù hợp. Nếu bạn còn thắc mắc về đau đầu kèm nặng đầu kéo dài, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ, Em bị đau mắt, lúc đầu, đau ở khóe mắt gần mũi sau đó lan ra và hơi sưng đỏ chỗ khóe mắt, bị ghèn dây, tròng mắt chưa bị đỏ. Vậy bác sĩ cho em hỏi nữ giới đau khóe mắt, sưng đỏ nguyên nhân là gì? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Nữ giới đau khóe mắt, sưng đỏ nguyên nhân là gì?”, bác sĩ xin giải đáp như sau: Theo như mô tả, nhiều khả năng mắt bạn bị viêm kết mạc cấp tính, bệnh này có thể tự khỏi trong 7 - 10 ngày nhưng thông thường, bác sĩ vẫn cho điều trị rửa mắt bằng dung dịch Natriclorit 0,9%, nhỏ thuốc kháng sinh và vệ sinh mắt hàng ngày, tránh lây nhiễm sang người xung quanh. Nếu bạn còn thắc mắc về nữ giới đau khóe mắt, sưng đỏ, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ, tôi bị viêm mũi dị ứng. Lúc trước tôi bị nhẹ, sau sinh tôi bị nặng hơn. Giờ mũi tôi cứ bị nghẹt rất khó thở, trong mũi bị phình 2 cục bịt cả mũi. Có phải tôi đang bị phình đại cuốn mũi không? Mong bác sĩ tư vấn ạ.","Chào bạn, bác sĩ xin trả lời thắc mắc của bạn như sau: Theo triệu chứng bạn kể có thể sau một thời gian dài bị bệnh đã làm cuốn mũi bị phì đại hoặc có polyp hình thành trong hốc mũi. Nếu tình trạng ngạt mũi trở nên nghiêm trọng ảnh hưởng nhiều đến chất lượng cuộc sống, bạn nên đến với chúng tôi để khám và điều trị tốt nhất nhé. Nếu điều trị nội khoa đáp ứng kém, chúng tôi có thể phẫu thuật cho bạn. Thời gian nằm viện cũng chỉ từ 1-2 ngày. Bạn có thể liên lạc với các bệnh viện để được tư vấn kỹ càng hơn. Trân trọng!"
"Chào bác sĩ! Gần đây tôi có hiện tượng mỗi khi ăn (hoặc khi tiết nước bọt nhiều) thì trong góc hàm chỗ thành cửa họng ở giữa hàm răng trên và dưới lại bị phình lên bằng hạt gạo gây khó chịu, đau tức. Hiện tượng này bắt đầu khoảng 1 năm và lặp lại nhiều lần. Xin hỏi bác sĩ ạ đó là dấu hiệu gì ạ? Cảm ơn bác sĩ.","Chào bạn! tình trạng của bạn nên đi đến chuyên khoa Răng - Hàm - Mặt để khám. Trường hợp này có nhiều nguyên nhân như: Tuyến nước bọt lạc chỗ, viêm tuyến nước bọt, sỏi tuyến nước bọt. Khi đó bác sĩ thăm khám, siêu âm,... mới có kết quả để điều trị bạn nhé. Bạn có thể đến tại các phòng khám, bệnh viện trên toàn quốc để được bác sĩ tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Rất mong có thể gặp bạn để được tư vấn cụ thể hơn."
"text: Chào bác sĩ, bác sĩ ơi, năm nay tôi 22 tuổi và vừa qua tôi bị va chạm nhẹ, tự nhiên thấy đứt 1 động mạch trên da của dương vật đi thẳng đến đoạn giữa bìu. Vậy đứt động mạch trên da của dương vật đi thẳng đến đoạn giữa bìu có ảnh hưởng đến sức khoẻ không ạ? Mong bác sĩ tư vấn giúp.","Chào bạn, đối với thắc mắc đứt động mạch trên da của dương vật đi thẳng đến đoạn giữa bìu có ảnh hưởng đến sức khoẻ không? bác sĩ xin được giải đáp như sau: Những chấn thương nhẹ cơ quan sinh dục có thể làm rách da, đứt các mạch máu nông, thường là các tĩnh mạch. Vết thương hở da, chảy máu nhiều cần phải khâu cầm máu và vết khâu sẽ lành sau 7-10 ngày. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
"Chào bác sĩ, em năm nay 20 tuổi, em đi khám thì bị chẩn đoán là đa u nang tuyến bã, hiện nổi rất nhiều hạt cứng nhỏ dưới da, nhỏ nhất bằng hạt gạo, lớn nhất tầm 3mm (nhiều nhất là ở 2 bên bẹn, nách và mông, một số hạt rải đều khắp người). Em đã đi rất nhiều bệnh viện, bác sĩ nói là hiện tại bệnh này không có thuốc chữa cũng không có thuốc phòng. Bác sĩ có thể cho em biết là em nên địa điểm nào để khám là hợp lý và có cách nào để chữa và ngăn ngừa bệnh không ạ? T.T.H.T (2000).","Chào em, em bị chẩn đoán đa u nang tuyến bã (Steatocystoma multiplex - SM); đây là một bệnh lý di truyền hiếm gặp. Thường thì tổn thương này lành tính, tuy nhiên, sẽ gây ra các vấn đề về tâm lý cho người bệnh và cũng chưa có thuốc điều trị khỏi bệnh. Phương pháp điều trị chủ yếu là loại bỏ thương tổn và hạn chế viêm, bội nhiễm để tránh sẹo gây mất thẩm mỹ. Em có thể khám với bác sĩ chuyên khoa Da liễu để được tư vấn, theo dõi và điều trị."
Chào bác sĩ! Bác sĩ cho tôi hỏi nếu tôi phải cắt tuyến giáp có ảnh hưởng đến khả năng mang thai không ạ? Mong bác sĩ tư vấn giúp tôi. Tôi xin cảm ơn bác sĩ.,"Chào bạn. Bác sĩ xin giải đáp câu hỏi “Cắt tuyến giáp có ảnh hưởng đến khả năng mang thai không?” của bạn như sau: Việc cắt tuyến giáp có thể ảnh hưởng tới chức năng tuyến giáp. Một trong những hậu quả của việc cắt tuyến giáp là tình trạng suy giáp. Khi người mẹ bị suy giáp trong thời gian mang thai có thể ảnh hưởng tới sự phát triển hệ thần kinh của thai nhi. Vì vậy, người bệnh có tiền sử cắt tuyến giáp dự định mang thai cần phải khám lại bệnh tuyến giáp và cần điều trị chức năng tuyến giáp về bình thường nếu có tình trạng suy giáp trước khi mang thai. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
Error,"Chào bạn, Với câu hỏi “Nữ giới ù tai nguyên nhân là gì?”, bác sĩ xin giải đáp như sau: Trong quá trình chỉnh răng, các răng sẽ bị thay đổi vị trí dẫn đến vị trí chạm nhau của các răng khi ăn nhai bị thay đổi dẫn đến vài khó chịu như bạn mô tả. Bạn nên trao đổi ngay với bác sĩ chỉnh nha của bạn để có hướng xử trí. Nếu bạn còn thắc mắc về nữ giới ù tai, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ, Khi đi khám, xét nghiệm tinh dịch đồ vào năm 2018 thì bác sĩ bảo em bị viêm niệu đạo làm tinh trùng vón cục bị chết nhiều. Em đã uống thuốc, sau đó khám lại thì bác sĩ bảo đã hết viêm và tinh trùng tăng lên như là gấp đôi, không cần lo lắng. Dạo gần theo em tìm hiểu thì có  vẻ em đã bị giãn tĩnh mạch tinh vì các triệu chứng mà mắt thường em có thể nhìn thấy được. Lúc xuất tinh thì tinh trùng vẫn vón cục. Bác sĩ cho em hỏi, tinh trùng vón cục có phải dấu hiệu của bệnh giãn tĩnh mạch tinh không? Em xin cảm ơn.","Chào bạn, Với câu hỏi “Tinh trùng vón cục có phải dấu hiệu của bệnh giãn tĩnh mạch tinh không?”, bác sĩ xin giải đáp như sau: Nếu bạn có dấu hiệu giãn tĩnh mạch tinh, bạn nên đi khám và siêu âm kiểm tra lại. Giãn tĩnh mạch thừng tinh là khi các tĩnh mạch nằm trong thừng tinh bị giãn nở, trở nên lớn hơn và có thể nhận thấy bằng mắt thường. Nguyên nhân gây giãn tĩnh mạch thừng tinh là do các van của các tĩnh mạch nhỏ trong bìu hoạt động không tốt. Giãn tĩnh mạch thừng tinh không thể tự khỏi được do tĩnh mạch đã giãn ra thì không thể tự phục hồi. Nếu bạn bị giãn tĩnh mạch tinh thì nên điều trị vì giãn tĩnh mạch tinh có gây ảnh hưởng đến chất lượng tinh trùng. Nếu bạn còn thắc mắc về giãn tĩnh mạch tinh, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm bạn nhé. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ, Em hay lo âu, thường lo quá mức, nhiều lúc chỉ có biểu hiện nhẹ của bệnh thôi cũng lo lắng đến stress, cảm giác lo âu, bồn chồn, thấp thỏm làm em bị trầm cảm. Bác sĩ cho em hỏi hay lo âu kèm bồn chồn quá mức có sao không? Em nên điều trị thế nào? Em cảm ơn.","Chào bạn, Với câu hỏi “Lo âu kèm bồn chồn quá mức có sao không?”, bác sĩ xin giải đáp như sau: Lo lắng là tình trạng chung của mọi người, tuy nhiên, bạn đừng lo lắng nhiều quá, khi nào cảm thấy lo lắng nên đi ra ngoài, nói chuyện với bạn bè,.. làm việc mình thích... bạn nên tập thể dục thường xuyên, uống nhiều nước, hạn chế thức khuya. Nếu vẫn còn lo lắng nhiều, bạn nên đi khám bác sĩ tâm thần hoặc Nội Thần kinh để điều trị. Nếu bạn còn thắc mắc về lo âu kèm bồn chồn quá mức, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
Chồng tôi đi khám bị giảm bạch cầu hạt và bệnh viện có chuyển lên tuyến trên và chồng tôi bị cường giáp nữa. Bác sĩ nói sẽ truyền nước nếu không khả quan thì sẽ truyền hóa chất. Tình trạng như vậy có đáng lo không ạ? Xin cảm ơn bác sĩ.,"Chào chị. Theo thông tin chị cung cấp, thì chồng chị bị cường giáp có giảm bạch cầu hạt nên hiện tại điều trị khó phải chuyển sang uống dung dịch Lugol hoặc iod. Việc điều trị cụ thể thì bác sĩ chuyên khoa nội tiết sẽ khám lâm sàng và kết quả hormon tuyến giáp, công thức máu sẽ quyết định hướng điều trị. Đây là tình trạng cần theo dõi sát vì khi giảm bạch cầu hạt có nguy cơ nhiễm trùng nữa chị nhé. Cảm ơn bạn đã đặt câu hỏi cho DICA."
"Chào bác sĩ, Cháu đi khám ở công ty, chụp X-quang tim phổi có kết quả là ""đám mờ đậm độ không đồng nhất vùng hạ đòn phổi trái, có cơ xơ hóa rải rác bên trong"". Vậy bác sĩ cho em hỏi chụp X-Quang tim phổi xuất hiện đám mờ trên phổi có nguy hiểm không? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Chụp X-Quang tim phổi xuất hiện đám mờ trên phổi có nguy hiểm không?"", bác sĩ xin giải đáp như sau: Chụp X-quang phổi có đám mờ nghĩa là hình ảnh phổi bất thường, có vết mờ khác với phổi bình thường. Qua ảnh chụp thì chưa thể xác định vết mờ phổi là do đâu, có thể là vết sẹo sau khi nhu mô phổi bị nhiễm trùng, hoặc chất kích thích có trong không khí, ung thư phổi. Để chẩn đoán nguyên nhân bệnh lý của nốt mờ phổi, chụp X-quang cần kết hợp với chụp cắt lớp vi tính. Vì vậy, bạn cần đến bệnh viện để được khám và chẩn đoán sớm. Nếu bạn còn thắc mắc về chụp X-Quang tim phổi xuất hiện đám mờ trên phổi , bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Thưa bác sĩ, hôm nay con ngủ rất bình thường nhưng không hiểu sao đêm hôm qua con trằn trọc tới 12 giờ mới ngủ được. Tới 3 giờ con lại bị thức giấc. Con cố ngủ lại nhưng không được và thức tới sáng luôn. Người con mệt mỏi, nhức đầu và đêm nay cũng thế. Con vẫn thức giấc nửa đêm không ngủ lại được. Theo bác sĩ nên làm sao để cải thiện nhanh tình trạng này ạ?","Chào cháu, Trước hết cháu có thể điều chỉnh lại giờ giấc, sinh hoạt của mình như: Không thức quá khuya, không dùng chất kích thích như trà, café, loại bỏ các yếu tố stress, ăn uống đầy đủ... Nếu không cải thiện cháu nên đến khám bác sĩ chuyên khoa về tâm thần kinh. Cháu có thể đến các bệnh viện để được tư vấn kỹ càng hơn. Cảm ơn bạn đã đặt câu hỏi cho DICA."
"Cho em hỏi, em có cắt dây thần kinh lưng thực vật khoảng 1 tháng trị xuất tinh sớm, tuy nhiên hoảng 3 hôm nay thì khó cương dương. Vậy bác sĩ cho em hỏi, khó cương dương sau cắt dây thần kinh lưng thực vật là do đâu ạ?","Chào bạn! Với câu hỏi “khó cương dương sau cắt dây thần kinh lưng thực vật là do đâu?” Bác sĩ xin tư vấn như sau: Những nghiên cứu gần đây cho rằng cắt dây thần kinh lưng dương vật không có nhiều tác dụng đối với việc điều trị xuất tinh sớm. Vấn đề khó cương dương mới chỉ trong 3 ngày thì cũng chưa nói lên điều gì, đôi khi điều này bị ảnh hưởng bởi các yếu tố trong sinh hoạt, công việc.., vì vậy bạn nên theo dõi thêm nhé. Trân trọng!"
Xin chào bác sĩ! Em bị chó cắn phải đi may 3 mũi. Vậy bác sĩ cho em hỏi bị chó cắn khâu 3 mũi chỉ uống thuốc không tiêm phòng dại có sao không? Mong bác sĩ tư vấn giúp em. Em xin cảm ơn.,"Cleaned text: Chào bạn. Bệnh dại là một căn bệnh nghiêm trọng, có nguy cơ tử vong rất cao. Bất cứ ai bị động vật nghi dại cắn thì nên làm sạch vết thương và gặp bác sĩ ngay lập tức. Bác sĩ sẽ xác định xem họ có cần được tiêm phòng không. Bạn có thể đi khám bác sĩ cơ sở Y tế uy tín hoặc một trong các bệnh viện trên toàn quốc càng sớm càng tốt để được tư vấn bị chó cắn khâu 3 mũi chỉ uống thuốc không tiêm phòng dại có sao không. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
Error,"Chào em, em bị viêm tuyến nước bọt đã khám bác sĩ và được kê đơn thuốc trong thời kỳ cho con bú. Nếu em chia sẻ đang trong thời kỳ cho con bú với bác sĩ thì có thể bác sĩ sẽ kê toa ít ảnh hưởng đến cho con bú. Để chắc chắn thì em có thể chia sẻ tên loại thuốc đang sử dụng để bác sĩ có thể tư vấn cụ thể hơn. Chúc em sức khỏe!"
"Chào bác sĩ! Mẹ tôi bị nóng rát cổ họng rất dữ dội, nội soi bác sĩ chẩn đoán trào ngược dạ dày. Nhưng uống thuốc vẫn không có dấu hiệu bớt nóng rát cổ họng mà nó làm thêm đau đầu, mệt mỏi, sốt nằm li bì. Vậy bác sĩ cho tôi hỏi nóng rát cổ họng, đau đầu, mệt mỏi, sốt li bì cảnh báo bệnh lý gì?","Chào bạn! Nếu bệnh nhân có triệu chứng nóng rát cổ họng, đau đầu, mệt mỏi, sốt li bì cần khám với bác sĩ chuyên khoa Nội truyền nhiễm và Tai - Mũi - Họng. Vì nếu nóng rát ở cổ kèm theo sốt thì không phải là triệu chứng của bệnh trào ngược dạ dày thực quản. Bạn có thể đến tại các cơ sở Y tế uy tín hoặc một trong các bệnh viện trên cả nước để các bác sĩ khám và tư vấn thêm về hiện tượng nóng rát họng nhức đầu mệt mỏi kèm sốt. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
"Chào bác sĩ, Em bị chết tủy răng có nhiều mủ dưới chân răng, bác sĩ đã phẫu thuật mổ túi cắt túi mủ và nạo sạch bên trong chân răng rồi khâu lại, trước đó cũng làm sạch tủy rồi mà 3 ngày em vẫn sưng to và đau (có uống thuốc kháng sinh theo đơn của bác sĩ). Vậy bác sĩ cho em hỏi nữ giới viêm sưng tủy răng điều trị như thế nào? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Nữ giới viêm sưng tủy răng điều trị như thế nào?”, bác sĩ xin giải đáp như sau: Bạn nên đi khám chuyên khoa Răng hàm mặt ngay để được đánh giá lại quá trình điều trị và có kế hoạch điều trị hợp lý hơn tránh tình trạng ổ viêm nhiễm lan rộng ảnh hưởng đến các răng xung quanh cũng như xương hàm. Nếu bạn còn thắc mắc về nữ giới viêm sưng tủy răng, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ, Tôi bị nhức nửa bên đầu. Trước đây, tôi có bị viêm xoang, bác sĩ ghi nên khám thêm chuyên khoa Nội thần kinh. Bác sĩ chẩn đoán là G43 Migraine 0 - G54 bệnh rễ và đám rối thần kinh (đau rễ thần kinh). Tôi về nhà uống thuốc không thấy đỡ. Tôi uống thuốc đã 5 ngày vẫn thấy nhức nhưng nhức ở mức độ mình chịu đựng được, chứ không thấy giảm. Vậy bác sĩ cho tôi hỏi nữ giới đau nửa bên đầu là dấu hiệu bệnh gì? Tôi cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Nữ giới đau nửa bên đầu là dấu hiệu bệnh gì?”, bác sĩ xin giải đáp như sau: Bạn được bác sĩ chẩn đoán bệnh Migraine - một bệnh đau nửa đầu hay gặp. Đây là bệnh lý thuộc nhóm đau đầu nguyên phát, tức là không do tổn thương nhu mô não. Nếu bạn uống thuốc chưa đỡ thì nên quay lại gặp bác sĩ để điều chỉnh đơn thuốc cho phù hợp hơn. Nếu bạn còn thắc mắc về nữ giới đau nửa bên đầu, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ, có 2 hạch ở dưới quai hàm, bị lâu rồi không nặn. Hay bị tức ở cổ và tiết nhiều nước bọt, hay bị viêm họng. Vậy bác sĩ cho hỏi nổi hạch dưới quai hàm kèm tiết nước bọt nhiều có sao không? Em cảm ơn.","Chào bạn, Với câu hỏi “Nổi hạch dưới quai hàm kèm tiết nước bọt nhiều có sao không?”, bác sĩ xin giải đáp như sau: Đây là hạch cổ thông thường, hạch góc hàm hay gặp trong viêm Amydal mạn tính hoặc cũng gặp trong các viêm nhiễm khoang miệng. Tuy nhiên, khi đã có hạch cổ, bạn nên thăm khám Tai mũi họng để được các bác sĩ Tai mũi họng khám nội soi kiểm tra vòm - họng - thanh quản - đáy lưỡi cho bạn. Nếu bạn còn thắc mắc về nổi hạch dưới quai hàm kèm tiết nước bọt nhiều, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
